,ip,date,asn,dns_name,port,pep_link
30427,129.222.172.145,2025-05-17,14593,['customer.sntochl1.pop.starlinkisp.net'],[ 21  22 161],[False False False]
30428,149.19.173.23,2025-05-17,14593,['customer.splobra1.pop.starlinkisp.net'],[ 161 1701 2000 2205],[False False False False]
30429,98.97.106.128,2025-05-17,14593,['customer.dnvrcox1.pop.starlinkisp.net'],[1443 2443],[False False]
30430,98.97.107.202,2025-05-17,14593,['customer.dnvrcox1.pop.starlinkisp.net'],[  80  500 4433],[False False False]
30431,129.222.204.46,2025-05-17,14593,['customer.lgosnga1.pop.starlinkisp.net'],[  22   80   82   84  500 1194 1701 3306 8080],[False False False False False False False False False]
30432,143.105.83.131,2025-05-17,14593,[],[  21 2000],[False False]
30433,14.1.72.179,2025-05-17,14593,[],[32015],[ True]
30434,170.203.212.39,2025-05-17,14593,['customer.sttlwax1.pop.starlinkisp.net'],[500],[False]
30435,129.222.11.220,2025-05-17,14593,['customer.chcoilx1.pop.starlinkisp.net'],[ 161 4443],[False False]
30436,129.222.54.199,2025-05-17,14593,['customer.mmmiflx1.pop.starlinkisp.net'],[161],[False]
30437,217.142.25.55,2025-05-17,14593,[],[1701 9999],[False False]
30438,148.222.222.91,2025-05-17,14593,['customer.sntochl1.pop.starlinkisp.net'],[ 161 2000],[False False]
30439,129.222.19.190,2025-05-17,14593,['customer.chcoilx1.pop.starlinkisp.net'],[123 500],[False False]
30440,129.222.65.174,2025-05-17,14593,['customer.qrtomex1.pop.starlinkisp.net'],[ 22  80 443 541],[False False False False]
30441,129.222.30.201,2025-05-17,14593,['customer.chcoilx1.pop.starlinkisp.net'],[1101 1102 1103 1104 3001],[False False False False False]
30442,14.1.93.207,2025-05-17,14593,['customer.prthaus1.pop.starlinkisp.net'],[ 541 8443],[False False]
30443,143.105.79.156,2025-05-17,14593,['customer.sntochl1.pop.starlinkisp.net'],[ 22 443 541],[False False False]
30444,145.224.126.103,2025-05-17,14593,['customer.mlnnita1.pop.starlinkisp.net'],[   80  1024 20001],[False False False]
30445,209.198.136.70,2025-05-17,14593,['customer.mlnnita1.pop.starlinkisp.net'],[ 22 161 443],[False False False]
30446,98.97.127.132,2025-05-17,14593,['customer.lsancax1.pop.starlinkisp.net'],[  80 4000 7749 7751 7911 8090 8181],[False False False False False False False]
30447,170.203.214.88,2025-05-17,14593,['customer.sttlwax1.pop.starlinkisp.net'],[500],[False]
30448,129.222.25.56,2025-05-17,14593,['customer.chcoilx1.pop.starlinkisp.net'],[  80 8013],[False False]
30449,98.97.138.10,2025-05-17,14593,['customer.lsancax1.pop.starlinkisp.net'],[  541 10443],[False False]
30450,129.222.94.86,2025-05-17,14593,['customer.nwyynyx1.pop.starlinkisp.net'],[ 80 443],[False False]
30451,65.181.18.253,2025-05-17,14593,['customer.sngesgp1.pop.starlinkisp.net'],[1701],[False]
30452,98.97.103.227,2025-05-17,14593,['customer.sttlwax1.pop.starlinkisp.net'],[500],[False]
30453,138.84.49.41,2025-05-17,14593,['customer.bgtacol1.pop.starlinkisp.net'],[ 53 123 161],[False False False]
30454,143.105.83.55,2025-05-17,14593,[],[1701],[False]
30455,129.222.186.140,2025-05-17,14593,['customer.nrbiken1.pop.starlinkisp.net'],[  22   25   80  500 5006 8080 8081 8085],[False False False False False False False False]
30456,209.198.128.74,2025-05-17,14593,['customer.lndngbr1.pop.starlinkisp.net'],[30021],[False]
30457,14.1.69.56,2025-05-17,14593,['customer.acklnzl1.pop.starlinkisp.net'],[  80 4443],[False False]
30458,143.105.13.237,2025-05-17,14593,['customer.chcoilx1.pop.starlinkisp.net'],[161 500],[False False]
30459,169.155.253.231,2025-05-17,14593,['customer.lndngbr1.pop.starlinkisp.net'],[ 22 161 443],[False False False]
30460,129.222.168.184,2025-05-17,14593,['customer.sntochl1.pop.starlinkisp.net'],[  53 1433 2000 9907],[False False False False]
30461,14.1.73.145,2025-05-17,14593,['customer.mlbeaus1.pop.starlinkisp.net'],[123],[False]
30462,129.222.152.75,2025-05-17,14593,['customer.mplsmnx1.pop.starlinkisp.net'],[161 500],[False False]
30463,168.140.251.36,2025-05-17,14593,[],[500],[False]
30464,129.222.238.228,2025-05-17,14593,['customer.nwyynyx1.pop.starlinkisp.net'],[80],[False]
30465,143.105.27.73,2025-05-17,14593,[],[49802 49803 49811 49880 49951 49952 49953 49954 49955 49998],[False False False False False False False False False False]
30466,65.181.20.192,2025-05-17,14593,[],[500],[False]
30467,188.92.248.57,2025-05-17,14593,['customer.mdrdesp1.pop.starlinkisp.net'],[5060],[False]
30468,138.84.55.202,2025-05-17,14593,['customer.qrtomex1.pop.starlinkisp.net'],[ 123  161  500 1967 2001 6001 9001],[False False False False False False False]
30469,162.43.194.213,2025-05-17,14593,['customer.lndngbr1.pop.starlinkisp.net'],[500],[False]
30470,148.222.219.35,2025-05-17,14593,['customer.sntochl1.pop.starlinkisp.net'],[123 161 500],[False False False]
30471,129.222.169.154,2025-05-17,14593,['customer.sntochl1.pop.starlinkisp.net'],[ 80 443 541],[False False False]
30472,148.222.204.97,2025-05-17,14593,['customer.sntochl1.pop.starlinkisp.net'],[ 22 443 541],[False False False]
30473,14.1.84.13,2025-05-17,14593,['customer.sydyaus1.pop.starlinkisp.net'],[ 500 1701 4000],[False False False]
30474,169.155.247.222,2025-05-17,14593,['customer.lndngbr1.pop.starlinkisp.net'],[1701 1723],[False False]
30475,143.105.98.9,2025-05-17,14593,['customer.bgtacol1.pop.starlinkisp.net'],[   80   443 10443],[False False False]
30476,129.222.115.194,2025-05-17,14593,['customer.mplsmnx1.pop.starlinkisp.net'],[ 22  80 161 443 500],[False False False False False]
30477,129.222.182.147,2025-05-17,14593,['customer.limaper1.pop.starlinkisp.net'],[ 80 443],[False False]
30478,65.181.26.48,2025-05-17,14593,[],[1701],[False]
30479,143.105.104.113,2025-05-17,14593,['customer.sltyutx1.pop.starlinkisp.net'],[500],[False]
30480,98.97.69.203,2025-05-17,14593,['customer.sttlwax1.pop.starlinkisp.net'],[500],[False]
30481,129.222.90.30,2025-05-17,14593,['customer.qrtomex1.pop.starlinkisp.net'],[500],[False]
30482,98.97.150.115,2025-05-17,14593,['customer.nrbiken1.pop.starlinkisp.net'],[500],[False]
30483,98.97.148.159,2025-05-17,14593,['customer.bnssarg1.pop.starlinkisp.net'],[10443],[False]
30484,129.222.200.121,2025-05-17,14593,[],[161],[False]
30485,216.128.23.121,2025-05-17,14593,['customer.mlnnita1.pop.starlinkisp.net'],[5000 5001 5090],[False False False]
30486,98.97.162.200,2025-05-17,14593,['customer.nrbiken1.pop.starlinkisp.net'],[ 443  500 8443],[ True False False]
30487,98.97.94.246,2025-05-17,14593,['customer.dllstxx1.pop.starlinkisp.net'],[541],[False]
30488,98.97.28.122,2025-05-17,14593,['customer.snjecax1.pop.starlinkisp.net'],[443],[False]
30489,14.1.93.121,2025-05-17,14593,['customer.prthaus1.pop.starlinkisp.net'],[500],[False]
30490,143.105.110.105,2025-05-17,14593,['customer.chcoilx1.pop.starlinkisp.net'],[ 500 8008],[False False]
30491,129.222.28.133,2025-05-17,14593,['customer.chcoilx1.pop.starlinkisp.net'],[443 500],[False False]
30492,135.129.114.87,2025-05-17,14593,['customer.sntochl1.pop.starlinkisp.net'],[  541  4443  8080 10443],[False False False False]
30493,98.97.103.88,2025-05-17,14593,['customer.sttlwax1.pop.starlinkisp.net'],[21616],[False]
30494,209.198.130.175,2025-05-17,14593,['customer.mlnnita1.pop.starlinkisp.net'],[ 443 8069],[False False]
30495,129.222.41.44,2025-05-17,14593,['customer.mplsmnx1.pop.starlinkisp.net'],[  80  444 4433],[False False False]
30496,129.224.193.223,2025-05-17,14593,['customer.dllstxx1.pop.starlinkisp.net'],[5001],[False]
30497,138.84.48.251,2025-05-17,14593,['customer.bgtacol1.pop.starlinkisp.net'],[  53   80 2000],[False False False]
30498,129.222.100.122,2025-05-17,14593,['customer.sltyutx1.pop.starlinkisp.net'],[500],[False]
30499,129.222.43.91,2025-05-17,14593,['customer.mplsmnx1.pop.starlinkisp.net'],[500],[False]
30500,98.97.96.197,2025-05-17,14593,['customer.sttlwax1.pop.starlinkisp.net'],[500],[False]
30501,143.105.20.201,2025-05-17,14593,['customer.mmmiflx1.pop.starlinkisp.net'],[1701 4002 4003 4011 4015 5002 5003 5004 5005],[False False False False False False False False False]
30502,129.222.105.95,2025-05-17,14593,['customer.tmpeazx1.pop.starlinkisp.net'],"[   22    81   161   199  1880  1883  3000  7441  7442  7443  7444  7445
  7446  7600  8080  8443  8444  8843  8880  8900  8901  9443 11083]","[False False False False False False False False False False False False
 False False False False False False False False False False False]"
30503,98.97.69.238,2025-05-17,14593,['customer.sttlwax1.pop.starlinkisp.net'],[ 80 443],[False False]
30504,170.203.204.187,2025-05-17,14593,['customer.sttlwax1.pop.starlinkisp.net'],"[16407 16609 16615 16661 16749 16779 16992 16997 17171 17200 17381 17436
 17458 17945 18069 18085 18264 18369 18397 18621 18875 19048 19401 19526
 19803 19872 19891 20131 20235 21183 21294 21342 21446 21739 21844 21875
 22044 22134 22141 22211 22261 22392 22429 22772 22785 22803 22811 22827
 22900 22905 23088 23575 23635 23888 23981 24116 24130 24616 24712 24852
 24878 25080 25462 25646 25680 25912 25989 26077 26084 26165 26215 26396
 26438 26631 26844 27067 27251 27429 27507 27541 27694 27772 27940 28022
 28188 28275 28415 28445 28451 28517 28547 28647 28696 28730 29159 29323
 29348 29702 29708 29932 30053 30160 30727 30766 30919 31196 31211 31531
 31775 31923 32015 32025 32206 32307 32485 32608 32728 32963 33012 33111
 33282 33688 33867 33960 33962 34227 34278 34309 34493 34579 34636 34679
 34934 35209 35260 35340 35357 35466 35704 36161 36250 36372 36655 36690
 36734 36779 36812 37060 37184 37253 37315 37349 37365 37577 37582 37796
 38205 38211 38246 38274 38512 38533 38593 38667 38735 38773 38918 38952
 39219 39482 39601 40020 40098 40278 40379 40423 40537 40671 40829 40884
 40982 40988 41054 41239 41436 41445 41545 41590 41645 41660 41781 42031
 42471 42604 42676 43250 43386 43403 43509 43540 43579 43729 43812 43884
 43991 44008 44082 44233 44238 44476 44786 44834 44859 45092 45193 45267
 45373 45390 45407 45987 46005 46097 46276 46775 46939 47021 47211 47365
 47745 48473 48514 48566 48572 48678 48714 48849 49023 49272 49345 49496
 49987 50060 50597 50974 51082 51223 51352 51536 51599 51720 51870 51967
 52103 52144 52238 52335 52355 52393 52425 52495 52516 52520 52581 53261
 53296 53630 53719 53753 53754 54055 54130 54296 54318 54354 54520 54710
 54791 54971 55281 55313 55386 55490 55642 56079 56231 56307 56317 56323
 56412 56669 56700 56752 56919 57128 57316 57520 57553 57554 57630 57637
 57698 57781 57784 57788 57926 57994 58034 58149 58179 58188 58261 58353
 58412 58610 58671 58811 59045 59051 59088 59246 59770 59884 59916 59971
 60169 60335 60405 60634 60660 60670 60710 61190 61212 61281 61505 62040
 62140 62220 62826 63076 63281 63291 63319 63668 63813 63980 64001 64108
 64175 64229 64285 64349 64559 64669 64765 65126 65453 65517 65528]","[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False]"
30505,148.222.211.40,2025-05-17,14593,['customer.splobra1.pop.starlinkisp.net'],[ 500 1701],[False False]
30506,129.222.207.93,2025-05-17,14593,['customer.lgosnga1.pop.starlinkisp.net'],[500],[False]
30507,216.128.28.3,2025-05-17,14593,['customer.lndngbr1.pop.starlinkisp.net'],[ 80 443],[False False]
30508,65.181.26.221,2025-05-17,14593,[],[541],[False]
30509,216.128.29.161,2025-05-17,14593,['customer.lndngbr1.pop.starlinkisp.net'],[ 554 1194 1194 4443 8686 8688 8689 8690 8691 8692],[False False False False False False False False False False]
30510,129.222.156.125,2025-05-17,14593,['customer.mplsmnx1.pop.starlinkisp.net'],[22804 22807 22810 22811 22854 22857 22860 22861],[False False False False False False False False]
30511,66.9.170.172,2025-05-17,14593,['customer.mmmiflx1.pop.starlinkisp.net'],[ 80 443 541],[False False False]
30512,138.84.56.187,2025-05-17,14593,['customer.qrtomex1.pop.starlinkisp.net'],[ 80 443],[False False]
30513,168.140.251.52,2025-05-17,14593,[],[8443],[False]
30514,14.1.66.109,2025-05-17,14593,['customer.mnlaphl1.pop.starlinkisp.net'],[   22   443 10443],[False False False]
30515,129.222.18.115,2025-05-17,14593,['customer.chcoilx1.pop.starlinkisp.net'],[123],[False]
30516,129.222.40.168,2025-05-17,14593,['customer.mplsmnx1.pop.starlinkisp.net'],[ 80 443 541],[False False False]
30517,216.128.27.152,2025-05-17,14593,['customer.sfiabgr1.pop.starlinkisp.net'],[  80   85 7000 7001],[False False False False]
30518,169.155.228.6,2025-05-17,14593,['customer.frntdeu1.pop.starlinkisp.net'],[1024 8443],[False False]
30519,129.222.171.180,2025-05-17,14593,['customer.sntochl1.pop.starlinkisp.net'],[500],[False]
30520,138.84.44.184,2025-05-17,14593,['customer.qrtomex1.pop.starlinkisp.net'],[  90  541 4443],[False False False]
30521,148.222.128.50,2025-05-17,14593,['customer.splobra1.pop.starlinkisp.net'],[   22    80   443  8080  8443  8843  8880  8900  8901  9443 11083],[False False False False False False False False False False False]
30522,98.97.58.13,2025-05-17,14593,['customer.lsancax1.pop.starlinkisp.net'],[ 80 443 541],[False False False]
30523,98.97.148.171,2025-05-17,14593,['customer.bnssarg1.pop.starlinkisp.net'],[   88   554  8081 13550 13551 13552 14550 14551],[False False False False False False False False]
30524,169.155.228.63,2025-05-17,14593,['customer.frntdeu1.pop.starlinkisp.net'],[22],[False]
30525,129.222.35.73,2025-05-17,14593,['customer.atlagax1.pop.starlinkisp.net'],[161 500],[False False]
30526,143.105.16.89,2025-05-17,14593,['customer.qrtomex1.pop.starlinkisp.net'],[ 161 5001 5002 5003 5004],[False False False False False]
30527,209.198.152.73,2025-05-17,14593,['customer.frntdeu1.pop.starlinkisp.net'],[  25  500 4443],[False False False]
30528,14.1.84.148,2025-05-17,14593,['customer.sydyaus1.pop.starlinkisp.net'],[ 443 1701 2060 3060],[False False False False]
30529,148.222.131.68,2025-05-17,14593,['customer.sntochl1.pop.starlinkisp.net'],[ 22 161],[False False]
30530,65.181.30.64,2025-05-17,14593,['customer.prthaus1.pop.starlinkisp.net'],[541],[False]
30531,14.1.82.116,2025-05-17,14593,['customer.sydyaus1.pop.starlinkisp.net'],[443],[ True]
30532,143.105.68.219,2025-05-17,14593,[],[500],[False]
30533,170.203.204.132,2025-05-17,14593,['customer.sttlwax1.pop.starlinkisp.net'],[ 123 7022 8080 8081],[False False False False]
30534,148.222.211.85,2025-05-17,14593,['customer.splobra1.pop.starlinkisp.net'],[ 80 161 443],[False False False]
30535,129.222.26.115,2025-05-17,14593,['customer.chcoilx1.pop.starlinkisp.net'],[443 500],[False False]
30536,129.224.213.240,2025-05-17,14593,[],[161],[False]
30537,169.155.246.78,2025-05-17,14593,['customer.lndngbr1.pop.starlinkisp.net'],[80],[False]
30538,129.222.214.74,2025-05-17,14593,['customer.sntochl1.pop.starlinkisp.net'],[ 22 443 541],[False False False]
30539,129.224.216.85,2025-05-17,14593,['customer.dtcrakx1.pop.starlinkisp.net'],[  22 9993],[False False]
30540,138.84.53.136,2025-05-17,14593,['customer.bgtacol1.pop.starlinkisp.net'],[  80 1044 4434],[False False False]
30541,209.198.141.32,2025-05-17,14593,['customer.frntdeu1.pop.starlinkisp.net'],[ 80 443],[False False]
30542,129.222.130.141,2025-05-17,14593,['customer.sltyutx1.pop.starlinkisp.net'],[80],[False]
30543,216.128.23.57,2025-05-17,14593,['customer.mlnnita1.pop.starlinkisp.net'],[443],[False]
30544,129.222.185.42,2025-05-17,14593,[],[500],[False]
30545,148.222.200.242,2025-05-17,14593,['customer.bgtacol1.pop.starlinkisp.net'],[  21   22   53   80  161 1701 2000 8728 8729],[False False False False False False False False False]
30546,129.222.95.196,2025-05-17,14593,['customer.nrbiken1.pop.starlinkisp.net'],[ 500 1701 2000],[False False False]
30547,179.60.171.219,2025-05-17,14593,['customer.frtabra1.pop.starlinkisp.net'],[500],[False]
30548,188.92.249.82,2025-05-17,14593,['customer.mdrdesp1.pop.starlinkisp.net'],[1701],[False]
30549,170.203.212.7,2025-05-17,14593,['customer.sttlwax1.pop.starlinkisp.net'],[500],[False]
30550,129.222.207.151,2025-05-17,14593,['customer.lgosnga1.pop.starlinkisp.net'],[500],[False]
30551,129.222.65.211,2025-05-17,14593,['customer.qrtomex1.pop.starlinkisp.net'],[161],[False]
30552,216.128.2.90,2025-05-17,14593,['customer.lndngbr1.pop.starlinkisp.net'],[500],[False]
30553,206.83.115.200,2025-05-17,14593,['customer.sydyaus1.pop.starlinkisp.net'],[500],[False]
30554,98.97.160.164,2025-05-17,14593,['customer.jhngzaf1.pop.starlinkisp.net'],[  80  443 1723],[False False False]
30555,129.222.200.155,2025-05-17,14593,['customer.mmmiflx1.pop.starlinkisp.net'],[ 53 123],[False False]
30556,98.97.133.87,2025-05-17,14593,[],[541],[False]
30557,116.91.212.33,2025-05-17,14593,['customer.mlbeaus1.pop.starlinkisp.net'],[500],[False]
30558,129.222.173.253,2025-05-17,14593,['customer.sntochl1.pop.starlinkisp.net'],[   21    22    23   161 11500],[False False False False False]
30559,145.224.68.192,2025-05-17,14593,['customer.lndngbr1.pop.starlinkisp.net'],[1701 1723],[False False]
